FoodCost,TotalExpenses,age,FamilySize,townSize,ShopTJ
0.63073399,922874,47,7,4,1
0.425351436,561625,32,4,4,1
0.295531863,974433,60,1,4,0
0.398527829,748826,59,4,4,1
0.452328087,853469,57,5,4,1
0.45346236,987910,47,4,4,1
0.261934502,758159,45,5,4,1
0.425917039,1129450,38,5,4,1
0.335523475,592960,53,3,4,1
0.471435144,295608,80,2,4,1
0.449594031,706335,39,5,4,1
0.082487234,1531243,32,4,4,1
0.157782151,1823172,72,3,4,1
0.544891682,1207785,46,5,4,1
0.534720439,790327,48,5,1,1
0.591029238,147546,79,2,1,1
0.713098735,366356,77,2,1,1
0.466184046,963628,79,5,1,0
0.348710987,822102,44,4,1,1
0.856284009,273456,75,1,1,0
0.741407496,252633,73,2,1,0
0.485873262,166422,82,2,1,1
0.153507983,2179144,38,5,1,1
0.889361913,242412,77,2,1,1
0.517651953,576905,57,2,1,1
0.524066592,353436,62,3,1,1
0.475646309,277576,62,2,1,1
0.447949115,581700,52,4,1,1
0.794530699,483133,79,2,1,1
0.377191671,1150036,49,4,1,1
0.47747716,454028,66,2,1,1
0.254689852,558813,62,2,1,1
0.403488841,605588,56,6,1,1
0.714293939,416848,80,2,1,1
0.178439902,1019077,70,3,1,1
0.510518111,975080,68,2,1,1
0.800463701,538278,76,2,1,1
0.61282189,558420,70,3,1,1
0.5244729,953994,44,8,1,1
0.68637693,843892,65,6,1,1
0.917953909,440606,63,3,1,1
0.702333577,251288,79,3,1,1
0.450466293,971278,43,4,2,1
0.469145433,312790,29,4,2,1
0.321247669,1404860,50,5,2,1
0.409406626,553142,58,4,2,1
0.297279584,588954,58,3,2,1
0.47243147,166204,61,1,2,0
0.490279008,418733,69,2,1,1
0.466791006,501852,35,8,1,1
0.499696146,747070,49,6,1,1
0.486008925,668712,60,4,1,1
0.551963443,292802,49,2,1,1
0.415165742,715059,38,5,1,1
0.51043187,474124,67,2,1,1
0.437712574,614787,49,4,1,1
0.205016866,953424,30,5,3,1
0.342618504,979842,51,4,3,1
0.530392279,634421,58,4,3,1
0.357424667,747212,67,3,3,1
0.265809193,863311,58,4,3,1
0.614383151,173592,80,1,3,0
0.330772245,1002829,42,4,3,1
0.336288724,968287,31,4,3,1
0.437670782,205305,53,1,3,0
0.429807593,812652,43,7,3,1
0.56792361,295744,73,2,3,1
0.745656869,145402,72,2,3,1
0.350932797,914990,65,3,3,1
0.379182743,1469012,37,5,3,1
0.290761314,1138322,49,6,3,1
0.356973989,373495,54,2,3,1
0.302231962,587734,44,4,3,1
0.331682268,197852,57,1,3,0
0.301128824,708348,57,3,3,1
0.585991099,497912,68,3,3,1
0.386435985,1095074,35,5,3,1
0.347916266,1155186,57,6,3,1
0.396764815,312316,45,4,2,1
0.36768213,489760,65,2,2,1
0.538567765,121656,69,2,2,1
0.267926324,382538,69,3,2,1
0.319617619,660702,29,4,2,1
0.128468573,1053207,68,2,2,1
0.311641767,602692,69,1,2,0
0.402856817,1245862,56,6,2,1
0.557624864,587958,43,6,2,1
0.523874002,717852,37,7,2,1
0.525152995,427464,62,1,2,0
0.431752076,151272,53,2,2,1
0.624729082,149492,57,2,2,1
0.32686999,420938,42,5,2,1
0.463240444,319808,56,2,2,1
0.57655442,491180,32,3,2,1
0.679952036,105078,70,1,2,0
0.582179311,536096,32,5,1,1
0.516597677,299560,53,2,1,1
0.331927255,1163520,45,5,1,1
0.609642593,128285,70,2,1,1
0.027395187,3238233,27,2,1,1
0.485021795,416839,43,3,1,1
0.263532523,508294,44,4,1,1
0.615887673,295424,52,4,2,0
0.44294133,491424,34,4,2,1
0.011890594,577263,61,1,2,1
0.587170216,141608,82,2,2,1
0.413409425,167166,73,1,2,0
0.618835658,216122,49,2,2,1
0.598021242,401464,34,5,1,1
0.316934244,483848,37,2,1,1
0.501493913,572992,55,2,1,0
0.673107603,335976,61,4,1,1
0.447842464,944341,41,6,1,1
0.283900142,606819,31,3,2,1
0.282360649,799814,58,4,2,1
0.662809848,859776,51,8,2,1
0.267644154,579172,52,4,2,1
0.454635355,547067,50,5,2,1
0.36153091,309672,44,4,2,1
0.394136514,243814,28,2,2,1
0.353535183,649825,28,2,2,1
0.281690731,859865,57,3,2,1
0.388133894,387052,61,3,2,1
0.289520696,369452,74,2,2,1
0.635494625,470336,67,2,2,1
0.245562382,294133,60,1,2,0
0.215523339,1423753,56,4,1,1
0.133394358,1592811,54,3,1,1
0.278569937,933525,47,4,1,1
0.338660362,1315430,52,5,1,1
0.565676944,229997,65,2,1,1
0.3355024,597492,38,5,1,1
0.381966628,428561,29,2,1,1
0.536916672,479404,63,2,1,1
0.307390197,792374,88,4,1,1
0.44804637,576235,48,2,1,1
0.304719555,1067749,57,3,1,1
0.420554513,707504,38,7,1,1
0.280391168,618864,64,2,1,1
0.654765898,584276,48,5,1,1
0.363264735,571440,69,2,1,1
0.323986833,458710,75,2,1,0
0.776745916,284922,48,4,1,1
0.61907969,289533,51,4,1,1
0.501948219,73657,76,1,1,0
0.40920639,92892,75,1,1,1
0.687771164,342044,42,2,1,1
0.452255671,763232,74,3,1,0
0.800883665,239910,74,6,1,1
0.754693095,221176,30,3,1,1
0.301551332,664590,25,2,4,1
0.112769268,2621920,65,3,4,1
0.213533085,2138123,32,6,4,1
0.509720737,821234,49,4,4,1
0.241631809,847256,32,3,4,0
0.302311822,1691869,56,3,4,0
0.482960548,555681,58,2,4,1
0.352580527,910124,45,4,4,1
0.14903872,1637400,33,3,4,1
0.089830611,1421698,39,6,4,1
0.412020446,1408600,47,6,4,1
0.44735135,894116,49,3,4,1
0.457859897,978308,40,5,4,1
0.215907938,1656280,49,5,4,1
0.607864437,597449,35,5,4,1
0.586888392,689862,70,2,4,1
0.332932099,1104093,48,7,4,1
0.649238618,1061163,61,4,4,1
0.268742254,1039256,25,4,4,1
0.516125229,576798,42,4,4,1
0.259569455,1213810,30,4,4,1
0.231528289,1219324,65,4,4,1
0.576384696,1066732,55,4,4,1
0.396583857,634751,27,2,4,1
0.325118691,1232190,49,6,4,1
0.172908491,1592403,28,4,4,1
0.233599705,825412,24,3,4,1
0.221097893,1458648,33,5,4,1
0.211361398,836728,43,4,4,1
0.472330092,585582,46,3,4,1
0.286601878,1098960,31,5,4,1
0.303338993,826956,50,4,4,1
0.302820663,793856,70,3,4,1
0.315754776,928328,30,4,4,1
0.374245134,784908,79,2,4,1
0.185488842,2503439,41,5,4,1
0.350124606,316196,70,2,4,1
0.5762454,778224,43,4,4,1
0.199783253,776942,56,2,4,1
0.333158158,397697,28,4,4,1
0.215146746,1159655,24,3,4,1
0.130504027,1656378,53,6,4,1
0.315503963,2005642,40,4,4,1
0.373539424,565188,48,2,4,0
0.366514889,1179139,51,4,4,1
0.372172952,1270893,39,4,4,1
0.255349859,446180,33,4,4,1
0.166474714,1694864,28,3,4,1
0.439165039,836542,26,3,4,1
0.616909422,984942,39,5,4,1
0.648299382,957064,33,6,4,1
0.443239947,564182,58,3,4,1
0.531101389,683410,54,7,4,1
0.291470246,572326,61,3,4,1
0.52315763,556620,56,2,4,1
0.392998821,1185286,49,5,4,1
0.190557968,722048,25,2,4,1
0.534476891,235056,72,2,4,0
0.759162526,424610,52,5,4,1
0.207380313,339010,70,1,4,0
0.206440585,451636,70,1,4,0
0.212959748,1157646,57,4,4,1
0.166348074,1504532,32,4,4,1
0.409014852,1294486,47,6,4,1
0.46992679,1275637,40,5,4,1
0.565012837,939476,46,5,4,1
0.356531161,968151,53,5,4,1
0.458139476,555822,36,5,4,1
0.572257544,461156,57,2,4,1
0,413472,60,1,4,1
0.414378447,624685,37,5,4,1
0.433337196,785273,47,7,4,1
0.704246559,130176,77,1,1,1
0.246825589,751478,55,4,1,1
0.535462868,467207,75,2,1,1
0.38652228,1113126,45,5,1,1
0.622272644,622306,69,3,1,1
0.552642972,572840,54,5,2,1
0.556604356,486270,44,4,2,1
0.38831489,812042,44,6,2,1
0.458387067,480764,32,4,2,1
0.307895597,556994,33,3,2,1
0.366431333,753822,28,4,2,1
0.25748871,1459497,68,4,2,1
0.606900648,262613,77,2,2,1
0.651606058,685187,57,2,2,1
0.388395757,545042,54,4,2,1
0.400914183,141766,59,1,2,0
0.582378977,245366,65,1,2,0
0.573412891,905672,52,6,4,1
0.563587749,286486,60,2,4,1
0.367968398,771588,20,3,4,1
0.417707927,1065376,34,5,4,0
0.589145563,575654,54,5,4,1
0.62484539,808488,43,6,4,1
0.526411197,933392,38,6,4,1
0.787189359,57140,79,1,4,0
0.611059265,186450,77,2,4,0
0.70006369,91066,77,1,4,1
0.170252169,1689024,54,4,4,1
0.540219538,275488,57,1,4,0
0.140581898,1563160,22,2,4,1
0.160113306,1923288,44,5,4,1
0.217552186,910200,55,3,4,1
0.431686517,609155,52,3,4,1
0.296629289,710503,25,2,4,1
0.296516221,2222988,45,6,4,1
0.153865345,2348807,70,2,4,0
0.443787232,473380,44,3,4,1
0.274940225,1141790,50,4,4,1
0.257843378,1158812,50,4,4,1
0.49738994,265128,64,1,4,0
0.138343524,2187222,39,4,4,1
0.705053249,279820,85,3,4,0
0.175908612,823564,43,6,4,1
0.22776678,1392196,57,3,4,1
0.309028867,1811080,45,5,4,1
0.43177662,937809,57,3,4,1
0.170691676,1497015,45,7,4,1
0.396867351,982172,45,6,4,1
0.450009399,446844,64,2,4,1
0.202066119,1510852,44,4,4,1
0.463271386,704900,38,3,4,1
0.368870363,1052489,68,3,4,1
0.605476225,761437,36,6,4,1
0.78076211,518560,49,5,4,1
0.391821838,815391,42,4,4,1
0.239078608,1613645,45,3,4,1
0.354082997,524137,84,2,4,0
0.507725861,2030324,48,8,4,1
0.294673122,1052624,49,4,4,1
0.186622408,2330524,63,5,4,1
0.444476239,461298,66,2,4,1
0.369796689,972794,44,4,4,1
0.282251117,757935,66,3,4,1
0.455004237,935877,33,4,4,1
0.495375576,569152,57,2,4,1
0.51112876,555273,46,6,4,0
0.37350759,1255771,32,4,4,1
0.096389676,2762661,38,5,4,1
0.442467375,389353,70,2,4,1
0.418261178,623859,32,4,4,1
0.3436945,1435810,35,5,4,1
0.124313446,3110460,34,4,4,1
0.249298271,1140754,31,3,4,1
0.195218378,1239412,37,3,4,1
0.293881652,1954678,35,5,4,1
0.173863191,1796608,53,4,4,1
0.100899974,746244,24,2,4,1
0.17868189,1194346,32,3,4,1
0.260932584,1905565,35,4,4,1
0.26827105,1285312,33,4,4,1
0.088360366,2413435,26,2,4,1
0.21934739,457302,70,1,4,1
0.457587463,686837,44,5,4,1
0.327143537,1054962,36,4,4,1
0.201274386,1903034,28,3,4,1
0.23092157,2016754,42,4,4,1
0.061419801,1453668,28,2,4,1
0.368611597,506582,54,4,4,1
0.22140031,534796,58,1,4,0
0.46870232,602984,37,6,4,1
0.521949442,850910,35,9,4,1
0.636915328,629798,31,4,4,1
0.636871929,425310,42,4,4,1
0.601248318,270444,71,3,4,1
0.420805817,683232,58,1,4,0
0.112516644,811080,27,3,4,1
0.451519537,536907,66,2,4,1
0.153542992,1298112,36,5,4,1
0.116885139,1014774,25,3,4,1
0.294151227,346842,19,3,4,0
0.307681741,1252164,33,4,4,1
0.344590998,1412608,50,5,4,1
0.056357432,1187492,24,2,4,1
0.387545592,733684,20,2,4,0
0.276164445,1001722,36,3,4,1
0.316550421,1557616,46,8,4,1
0.160463593,2176394,38,5,4,1
0.408112471,1441583,50,6,4,1
0.425798733,1852246,50,5,4,1
0.434097775,859364,44,5,4,1
0.43229107,209544,72,1,4,0
0.419114159,763162,46,7,4,1
0.588978007,475522,44,3,4,1
0.332425543,940746,32,4,4,1
0.145440055,1867051,55,4,4,1
0.421507503,926114,30,4,4,1
0.233674653,520724,22,4,4,1
0.411575988,786110,41,4,4,1
0.570295651,620394,48,9,4,1
0.332649441,929483,47,5,4,1
0.406980294,707592,36,5,4,1
0.312229813,414528,44,4,4,1
0.260983708,867717,41,5,4,1
0.393117231,677518,27,4,4,1
0.319602529,1532491,47,4,4,1
0.781472734,191372,83,2,4,1
0.413848367,549090,38,6,4,1
0.339247054,1415240,53,4,4,1
0.49291234,623478,35,5,4,1
0.481409779,684930,57,4,4,1
0.568851057,762196,35,6,4,1
0.312500792,946980,33,4,4,1
0.344736569,810764,40,4,4,1
0.315108958,710916,68,2,4,1
0.447969521,702396,61,3,4,1
0.254320896,1353770,38,3,4,1
0.355734821,857324,33,4,4,1
0.178244878,2252766,48,4,4,1
0.59893643,499826,29,4,4,1
0.404508043,555984,50,3,4,1
0.204477692,448088,58,4,4,1
0.306324401,81652,80,1,4,0
0.250382855,1770904,60,3,4,1
0.292675078,1019301,42,2,4,1
0.673850983,334525,55,1,4,0
0.306371185,697076,67,2,4,1
0.415701986,753790,44,5,4,1
0.275632621,922155,29,4,4,1
0.467813001,661820,34,5,4,1
0.463139227,178184,62,1,4,0
0.388788901,655636,52,2,4,1
0.301154831,896841,71,2,4,1
0.421256033,750394,33,3,4,0
0.300501651,1333996,44,6,4,1
0.480024563,696981,67,3,4,1
0.185596306,1550505,55,4,4,0
0.129012082,914550,25,2,4,1
0.356829582,1860070,50,5,4,1
0.228341745,648344,30,3,4,1
0.469167353,910950,40,5,4,1
0.341364863,778100,30,3,4,1
0.374673928,1136252,32,4,4,1
0.33586479,537240,32,4,4,1
0.356123679,691243,46,4,4,1
0.118961648,1557006,58,4,4,1
0.22958859,644370,31,4,4,1
0.406357326,666192,60,3,4,1
0.204811877,1497960,47,5,4,1
0.414760828,885262,50,5,4,1
0.335847071,1212802,30,4,4,1
0.322829412,803446,36,6,4,1
0.357236999,1182106,22,3,4,1
0.227356543,1889420,27,3,4,1
0.314736099,570497,31,5,4,1
0.471006154,1039324,41,8,1,1
0.294418339,1288792,67,8,1,1
0.461518109,771012,44,7,1,1
0.678147901,600400,79,3,1,1
0.3679287,529146,45,5,1,1
0.404761357,870004,56,5,1,1
0.322236615,410692,66,2,1,1
0.445551456,1268280,37,7,1,1
0.424518504,207011,53,1,1,0
0.295672996,1122578,57,6,1,1
0.264353449,880851,59,7,1,1
0.437321611,131034,56,5,1,1
0.524527559,761470,43,4,1,1
0.485114266,394035,74,3,2,1
0.296530551,888556,47,5,2,1
0.439707693,432833,31,6,2,1
0.267790379,2083570,52,4,2,1
0.287697892,876614,34,3,2,1
0.234335768,1467228,49,5,2,1
0.392244116,368546,58,2,3,1
0.52348115,476808,66,2,3,1
0.329203449,698486,39,6,3,1
0.627493197,665110,32,3,3,1
0.277439771,796007,46,4,3,1
0.397863642,935798,50,3,3,1
0.308344539,535440,33,4,3,1
0.387059935,1033256,22,6,3,1
0.740104381,269589,67,2,3,1
0.336451424,780499,26,4,3,1
0.610058885,221277,71,2,3,1
0.109103697,503301,54,1,3,0
0.39730014,441208,30,3,3,1
0.214449481,1033698,35,4,3,1
0.374067999,1063304,65,5,3,1
0.379546871,850530,55,3,3,1
0.271824301,932779,47,4,3,0
0.460257254,882941,51,4,3,1
0.478417408,178037,35,2,3,1
0.198351111,701806,65,2,3,0
0.284694989,598732,53,6,3,1
0.25760839,1031690,48,6,3,1
0.357090601,1025174,24,4,3,1
0.230665528,886409,75,4,3,1
0.843979442,141648,70,2,3,1
0.450510215,1285831,52,7,3,1
0.293152689,658974,52,3,3,1
0.440815448,1282142,37,5,3,1
0.316380681,632782,41,4,3,1
0.296348394,924196,67,2,3,1
0.36711903,193060,63,1,3,0
0.498271753,849705,60,6,3,1
0.623769487,630733,49,3,3,1
0.206280754,434088,50,2,3,1
0.284196799,337400,61,1,3,0
0.407840351,805168,41,3,3,1
0.567003954,509358,82,2,3,1
0.513209788,619692,63,3,3,1
0.652574049,899478,40,4,3,1
0.449923725,892818,50,5,3,1
0.755963838,137160,62,2,3,1
0.58995987,506109,43,5,3,1
0.511871076,732958,43,4,3,1
0.529863172,55252,75,1,3,0
0.452271944,1134689,53,3,3,1
0.444576295,856186,75,4,3,1
0.271684124,792008,57,3,3,1
0.420628033,2034862,48,4,3,1
0.334276123,666108,50,6,3,1
0.691160607,596093,50,5,3,1
0.542195203,1601829,54,7,3,1
0.646601995,808386,50,5,3,1
0.191331405,1537458,30,4,3,1
0.415259463,1106094,35,6,3,1
0.628044527,418620,25,3,3,1
0.433745099,626165,69,2,3,0
0.754064463,517473,41,5,3,1
0.431423386,632548,30,3,3,1
0.352288297,407246,51,2,3,0
0.806399406,75382,77,1,3,0
0.570393642,449444,38,6,3,1
0.501991359,130313,79,2,1,0
0.736045802,208199,61,2,1,1
0.646257693,302220,38,3,1,1
0.390306057,546238,48,3,1,1
0.68287795,141712,73,2,1,1
0.408107496,300068,54,4,1,1
0.563229032,205238,58,5,1,1
0.278163231,1362610,52,6,1,1
0.158371625,882254,32,4,3,1
0.340120878,1084732,34,5,3,1
0.282018379,908650,30,3,3,1
0.294445224,982974,29,4,3,1
0.531570803,1250475,53,6,3,1
0.426937269,910560,42,5,3,1
0.390232384,1084154,36,2,3,1
0.299244912,977634,64,2,3,1
0.201553246,1269342,39,2,3,1
0.499835003,448492,56,3,3,1
0.639325517,466135,62,2,3,1
0.660139883,248208,42,4,3,1
0.364223619,971546,64,3,3,1
0.292815479,733076,32,2,3,1
0.590457216,198768,75,1,3,0
0.415226868,956152,75,4,1,1
0.282798758,154640,74,1,1,1
0.681515986,236150,72,2,1,1
0.02790555,234792,70,1,1,1
0.531531574,846136,56,3,1,1
0.388360453,557410,53,3,1,1
0.444296573,724354,43,7,3,1
0.202575892,1824067,57,6,3,1
0.418024141,457897,31,2,3,1
0.233990985,1159378,47,4,3,1
0.501260495,648158,31,3,3,1
0.140042813,1243534,61,2,1,0
0.356228801,939924,79,5,1,1
0.292100608,1186509,52,5,1,1
0.673392169,199539,65,2,1,1
0.561904652,346016,75,3,1,1
0.393640365,385997,59,3,1,1
0.780720521,443124,50,5,1,1
0.553163998,362200,49,5,1,1
0.489532524,542060,51,5,2,1
0.133472954,1037094,26,2,2,1
0.397567323,955984,52,5,2,1
0.259040905,977004,48,3,2,1
0.123717492,764128,28,2,2,1
0.332337703,335466,62,2,2,1
0.225552664,534864,33,3,2,1
0.503243948,767429,38,3,1,1
0.619580066,118590,64,1,1,0
0.830590513,82640,60,1,1,1
0.568619391,598446,37,4,1,1
0.917209945,214132,40,2,1,1
0.576143503,140708,79,2,1,1
0.201750172,1244906,47,4,1,1
0.797732656,246985,68,2,1,1
0.353181183,769588,51,5,1,1
0.758140698,287936,37,4,1,1
0.77963592,360635,74,2,1,1
0.365035627,720379,48,4,1,1
0.848512883,289688,72,2,1,1
0.869137803,261634,43,5,1,1
0.381924968,636104,42,4,1,1
0.844771576,361390,72,2,1,1
0.492034847,539726,46,3,1,1
0.611006279,621100,45,6,1,1
0.534885511,64941,80,2,1,0
0.42935789,520051,61,3,1,1
0.397325692,293160,79,2,1,1
0.446190547,268280,66,3,1,1
0.463456721,467090,33,4,1,1
0.61672542,460114,49,4,2,1
0.637888488,223688,48,1,2,0
0.673907441,271610,70,1,2,0
0.435732823,1101262,50,9,2,1
0.60766911,209568,60,2,2,1
0.436635034,545325,42,4,2,1
0.301168331,320286,67,3,2,1
0.626790546,211388,64,2,2,1
0.561594398,482690,50,3,2,1
0.373661878,908736,52,5,2,1
0.609247704,183505,57,1,2,0
0.544784618,388102,48,4,2,1
0.246839713,751435,48,4,2,1
0.278705927,423902,51,4,1,1
0.182950253,878840,47,4,1,1
0.264002914,551903,74,2,1,1
0.287532108,328965,70,2,1,1
0.545641913,175639,64,2,1,1
0.479517445,230440,60,3,1,1
0.570727416,339847,62,3,2,1
0.662183343,338142,70,2,2,1
0.302890237,838997,56,6,2,1
0.369132615,634482,44,4,2,1
0.420486378,698962,40,3,2,1
0.256459324,629168,39,4,2,1
0.507530146,234524,71,2,2,1
0.341970693,686398,58,3,2,1
0.610176262,160216,66,1,2,0
0.021766885,477790,27,1,1,1
0.561413865,169408,79,1,1,0
0.473474416,344196,57,2,1,1
0.48791155,465527,35,3,1,1
0.297692555,411364,27,2,1,1
0.58266194,40339,76,1,1,0
0.502939235,440761,54,3,1,1
0.399865974,119380,75,2,1,1
0.25811908,1537120,42,4,1,1
0.743683515,431490,35,5,1,1
0.357483147,659522,37,4,1,1
0.634707607,594302,65,3,1,1
0.344101847,176657,69,1,1,0
0.745465184,198244,47,2,1,1
0.839080265,414163,62,2,1,1
0.577386342,307018,54,3,1,1
0.805281045,280702,78,2,1,1
0.681848218,511498,38,4,1,1
0.799433018,334402,68,2,1,1
0.488455422,303086,54,2,2,1
0.510108669,317846,70,2,2,1
0.285536103,394458,38,4,2,1
0.592100194,223246,78,2,2,1
0.458328987,651916,44,4,2,1
0.285065027,467346,30,3,2,1
0.369692147,402140,59,2,2,1
0.356052913,444125,53,3,2,1
0.795784307,193942,79,2,2,1
0.38915926,753491,51,4,2,0
0.46733272,637687,43,4,2,1
0.419978032,355971,59,3,2,0
0.518776516,107954,76,1,2,0
0.603614236,542300,31,4,1,1
0.396606019,392813,62,2,1,1
0.639253002,263883,46,4,1,1
0.68959083,195078,53,3,1,1
0.382902049,224214,71,1,1,0
0.778540237,264495,76,2,1,0
0.91687322,585804,58,2,1,1
0.926608275,135751,53,3,1,1
0.63074301,55154,80,2,1,1
0.851592115,274352,67,2,1,1
0.856906451,316646,78,2,1,1
0.756258159,347786,57,2,1,1
0.670694997,182044,72,1,1,0
0.559135389,381582,55,3,1,1
0.511637908,688268,49,4,1,1
0.314622608,184119,82,4,1,1
0.529472369,91238,74,3,1,1
0.404737701,549887,47,4,1,1
0.547083994,623524,58,5,1,1
0.635534358,400677,67,7,1,1
0.593655589,206544,84,1,1,0
0.570454183,476196,47,5,1,1
0.408535749,174888,67,2,1,1
0.629344012,605316,43,4,1,1
0.629053454,89029,77,1,1,0
0.306063755,762168,61,4,1,1
0.339947291,1084827,36,4,1,1
0.304707143,992704,34,4,1,1
0.380992128,771554,68,3,1,1
0.359570828,516716,49,3,1,1
0.155131235,1032081,65,4,1,1
0.689334955,161959,60,2,1,0
0.370824934,112603,51,1,1,1
0.43177899,564826,40,6,1,1
0.556721692,113766,59,2,1,0
0.235518124,424358,70,1,1,0
0.566271485,693858,38,4,1,1
0.657213796,802296,48,5,1,1
0.738390167,499232,51,5,1,1
0.450983988,359862,76,1,1,0
0.862661896,333702,53,2,1,1
0.482436839,407216,84,3,2,1
0.402250991,342960,71,2,2,1
0.268588614,752154,56,2,2,1
0.419211195,452507,63,2,2,1
0.473011577,305946,55,3,2,1
0.198011991,1125548,27,4,2,1
0.619958338,477174,69,4,2,1
0.763289769,470343,70,2,2,1
0.413074421,1198554,34,4,2,1
0.277373094,1370616,57,2,2,1
0.621692491,490815,47,4,1,1
0.598003516,199651,73,3,1,1
0.355589647,351990,60,1,1,0
0.372813334,547180,49,2,1,1
0.319922222,526628,70,2,1,1
0.599068613,344862,72,3,1,1
0.746666953,186016,80,2,1,1
0.602804746,482040,65,2,1,0
0.380966483,634838,66,4,1,1
0.639230467,254700,49,2,1,1
0.69864521,293551,35,4,1,1
0.485513153,269900,67,2,1,1
0.175302632,1320003,28,3,1,1
0.390512508,496148,45,5,1,1
0.489290511,673048,49,7,1,1
0.626531647,489016,35,4,1,1
0.536706873,458470,66,2,1,1
0.512897128,262384,60,1,1,1
0.277750634,1117506,58,4,1,1
0.669018435,318909,76,2,1,1
0.800574571,424665,83,4,1,0
0.427452383,715916,42,5,1,1
0.495895141,850212,55,5,1,1
0.325495879,313282,68,2,1,1
0.258509242,405324,49,4,4,1
0.297030766,1267128,54,2,4,1
0.113485605,476078,25,1,4,1
0.241581894,1577552,54,5,4,1
0.289744036,1102656,31,4,4,1
0.119185627,2807117,54,6,4,1
0.240444754,1438817,32,3,4,1
0.320995746,912361,47,4,4,1
0.533343243,376733,56,5,4,1
0.390594183,1019114,70,5,4,1
0.320645615,1372955,56,3,4,1
0.382236099,301060,61,2,4,1
0.506528119,341446,58,2,4,1
0.675073158,244335,45,4,4,1
0.764321345,198864,67,2,4,1
0.716828503,264052,55,2,4,1
0.187253839,545121,60,2,4,1
0.40580332,522046,35,3,4,1
0.170009528,574109,67,2,4,1
0.381949324,634702,59,3,4,1
0.203926434,796346,27,2,4,1
0.183038474,1407114,30,3,4,1
0.403442574,613262,62,2,4,1
0.113880567,1238350,57,1,4,0
0.135780758,1574008,23,3,4,1
0.14992605,1884369,57,5,4,1
0.157318207,624060,26,3,4,0
0.302720833,1493072,43,6,4,1
0.218193127,1575540,55,5,4,1
0.007581088,1104327,30,4,4,1
0.23186,828914,25,2,4,1
0.306769752,812792,61,3,4,1
0.256929648,796000,45,4,4,1
0.288910391,725526,29,3,4,1
0.199851726,439726,32,4,4,1
0.543105221,223662,80,1,4,0
0.588756973,363532,60,2,4,1
0.555510184,499584,67,3,4,1
0.187328254,1025131,33,2,4,1
0.715229608,498240,69,4,4,1
0.57956242,194250,56,1,4,0
0.643803026,228660,73,2,4,1
0.445040621,778293,73,6,4,1
0.519957089,351429,70,2,4,1
0.334989106,882166,37,4,4,1
0.295114414,1200470,33,4,4,1
0.410581682,825502,67,4,4,1
0.332805866,382962,40,2,4,0
0.162364575,1610302,59,5,4,1
0.33944423,841175,44,5,4,1
0.295546246,969811,42,5,4,1
0.185058393,1439805,53,3,4,1
0.344738126,494149,56,2,4,1
0.378011762,494810,58,4,4,1
0.393327434,610260,85,3,4,0
0.229915453,2539664,49,4,4,1
0.317199628,433771,60,2,4,1
0.306706193,781934,50,3,4,1
0.442827177,963491,46,4,4,1
0.371552966,615094,59,3,4,1
0.415774498,2134407,42,7,4,1
0.477705071,1283386,38,7,4,1
0.380181552,1042786,48,4,4,1
0.590401464,322445,40,4,4,1
0.366737984,488894,70,3,4,1
0.349935661,1207662,50,4,4,1
0.530402095,739801,67,2,4,1
0.343131635,715294,55,3,4,1
0.290844698,1114753,51,4,4,1
0.213391962,684993,59,3,4,0
0.335755782,551508,55,3,4,1
0.247852183,458838,50,3,4,1
0.352862252,1061332,47,6,4,1
0.502112843,371064,60,4,4,1
0.66713814,460966,54,4,4,1
0.486036516,316898,55,2,4,1
0.852985062,306275,76,3,4,0
0.791482375,119376,68,2,4,1
0.658026477,143824,58,3,4,1
0.481352264,696787,52,4,4,1
0.387298622,642450,61,2,4,1
0.290807239,1063935,51,4,4,1
0.503534976,611461,44,4,4,1
0.725037271,222692,68,2,4,1
0.422519406,721813,55,5,4,1
0.299804432,1516095,38,5,4,1
0.548590575,335456,62,2,4,1
0.163188558,1221066,55,4,4,0
0.502039406,824995,39,5,4,1
0.405793409,926225,44,4,4,1
0.583442098,539392,52,4,4,1
0.538253226,351173,78,3,4,1
0.717941364,376560,46,4,4,1
0.307029119,1422497,37,4,4,1
0.473401069,677734,49,4,4,1
0.724543591,125381,56,2,4,1
0.398154328,726673,37,5,4,1
0.351216546,953930,37,5,4,1
0.504738139,1051151,46,5,4,1
0.605052467,572552,57,5,4,1
0.247852183,458838,50,3,4,1
0.352862252,1061332,47,6,4,1
0.502112843,371064,60,4,4,1
0.66713814,460966,54,4,4,1
0.486036516,316898,55,2,4,1
0.852985062,306275,76,3,4,0
0.791482375,119376,68,2,4,1
0.658026477,143824,58,3,4,1
0.1641608,1390271,50,3,4,1
0.296257155,1127912,42,6,4,1
0.574897644,624292,62,4,4,1
0.213071631,197680,47,1,4,0
0.344404253,237198,73,1,4,1
0.303451006,464734,63,2,4,1
0.680773213,273301,76,2,4,1
0.49486626,479475,49,5,4,1
0.401951974,558614,26,3,4,1
0.387381913,498681,46,3,4,1
0.447281846,496072,54,5,4,1
0.539529776,276804,84,2,4,1
0.573788592,143098,70,1,4,0
0.396779453,971512,48,5,4,1
0.735160428,388960,64,6,4,1
0.505478235,175604,72,4,4,1
0.420107167,675580,62,3,4,1
0.364569714,789336,22,3,4,1
0.301631201,400993,52,3,4,1
0.796815443,195192,62,2,4,1
